Id,Start,Duration,Price
2069,2015031,252,50935.0
2070,2015017,180,32419.0
2071,2015032,82,89481.0
2072,2015124,233,40989.0
2073,2015045,122,34781.0
2074,2015264,71,68813.0
2075,2015080,68,27517.0
2076,2015219,54,94604.0
2077,2015123,344,4838.0
2078,2015308,225,80107.0
2079,2015146,350,84740.0
2080,2015257,303,81747.0
2081,2015018,123,79428.0
2082,2015121,88,5034.0
2083,2015233,184,19267.0
2084,2015053,97,26538.0
2085,2015268,253,33968.0
2086,2015152,51,60029.0
2087,2015251,019,065622.00
2088,2015009,095,065936.00
2089,2015055,013,062458.00
2090,2015099,205,059986.00
2091,2015042,084,090540.00
2092,2015055,138,043067.00
2093,2015031,252,050935.00
2094,2015017,180,032419.00
2095,2015032,082,089481.00
2096,2015124,233,040989.00
2097,2015045,122,034781.00
2098,2015264,071,068813.00
2099,2015080,068,027517.00
2100,2015219,054,094604.00
2101,2015123,344,004838.00
2102,2015308,225,080107.00
2103,2015146,350,084740.00
2104,2015257,303,081747.00
2105,2015018,123,079428.00
2106,2015121,088,005034.00
2107,2015233,184,019267.00
2108,2015053,097,026538.00
2109,2015183,211,049936.00
2110,2015268,253,033968.00
2111,2015152,051,060029.00
2112,2015251,19,65622.0
2113,2015009,95,65936.0
2114,2015055,13,62458.0
2115,2015099,205,59986.0
2116,2015042,84,90540.0
2117,2015055,138,43067.0
2118,2015031,252,50935.0
2119,2015017,180,32419.0
2120,2015032,82,89481.0
2121,2015124,233,40989.0
2122,2015045,122,34781.0
2123,2015264,71,68813.0
2124,2015080,68,27517.0
2125,2015219,54,94604.0
2126,2015123,344,4838.0
2127,2015308,225,80107.0
2128,2015146,350,84740.0
2129,2015257,303,81747.0
2130,2015018,123,79428.0
2131,2015121,88,5034.0
2132,2015233,184,19267.0
2133,2015053,97,26538.0
2134,2015183,211,49936.0
2135,2015268,253,33968.0
2136,2015152,51,60029.0
2137,2014123,20,2345.3
2138,2015251,19,65622.0
2139,2015009,95,65936.0
2140,2015055,13,62458.0
2141,2015099,205,59986.0
2142,2015042,84,90540.0
2143,2015055,138,43067.0
2144,2015031,252,50935.0
2145,2015017,180,32419.0
2146,2015032,82,89481.0
2147,2015124,233,40989.0
2148,2015045,122,34781.0
2149,2015264,71,68813.0
2150,2015080,68,27517.0
2151,2015219,54,94604.0
2152,2015123,344,4838.0
2153,2015308,225,80107.0
2154,2015146,350,84740.0
2155,2015257,303,81747.0
2156,2015018,123,79428.0
2157,2015121,88,5034.0
2158,2015233,184,19267.0
2159,2015053,97,26538.0
2160,2015183,211,49936.0
2161,2015268,253,33968.0
2162,2015152,51,60029.0
2163,2015251,19,65622.0
2164,2015009,95,65936.0
2165,2015055,13,62458.0
2166,2015099,205,59986.0
2167,2015042,84,90540.0
2168,2015055,138,43067.0
2169,2015031,252,50935.0
2170,2015017,180,32419.0
2171,2015032,82,89481.0
2172,2015124,233,40989.0
2173,2015045,122,34781.0
2174,2015264,71,68813.0
2175,2015080,68,27517.0
2176,2015219,54,94604.0
2177,2015123,344,4838.0
2178,2015308,225,80107.0
2179,2015146,350,84740.0
2180,2015257,303,81747.0
2181,2015018,123,79428.0
2182,2015121,88,5034.0
2183,2015233,184,19267.0
2184,2015053,97,26538.0
2185,2015183,211,49936.0
2186,2015268,253,33968.0
2187,2015152,51,60029.0
2188,2015251,19,65622.0
2189,2015009,95,65936.0
2190,2015055,13,62458.0
2191,2015099,205,59986.0
2192,2015042,84,90540.0
2193,2015055,138,43067.0
2194,2015031,252,50935.0
2195,2015017,180,32419.0
2196,2015032,82,89481.0
2197,2015124,233,40989.0
2198,2015045,122,34781.0
2199,2015264,71,68813.0
2200,2015080,68,27517.0
2201,2015219,54,94604.0
2202,2015123,344,4838.0
2203,2015308,225,80107.0
2204,2015146,350,84740.0
2205,2015257,303,81747.0
2206,2015018,123,79428.0
2207,2015121,88,5034.0
2208,2015233,184,19267.0
2209,2015053,97,26538.0
2210,2015268,253,33968.0
2211,2015152,51,60029.0
2212,2015251,19,65622.0
2213,2015009,95,65936.0
2214,2015055,13,62458.0
2215,2015099,205,59986.0
2216,2015042,84,90540.0
2217,2015055,138,43067.0
2218,2015031,252,50935.0
2219,2015017,180,32419.0
2220,2015032,82,89481.0
2221,2015124,233,40989.0
2222,2015045,122,34781.0
2223,2015264,71,68813.0
2224,2015080,68,27517.0
2225,2015219,54,94604.0
2226,2015123,344,4838.0
2227,2015308,225,80107.0
2228,2015146,350,84740.0
2229,2015257,303,81747.0
2230,2015018,123,79428.0
2231,2015121,88,5034.0
2232,2015233,184,19267.0
2233,2015053,97,26538.0
2234,2015268,253,33968.0
2235,2015152,51,60029.0
2236,2015251,019,065622.00
2237,2015009,095,065936.00
2238,2015055,013,062458.00
2239,2015099,205,059986.00
2240,2015042,084,090540.00
2241,2015055,138,043067.00
2242,2015031,252,050935.00
2243,2015017,180,032419.00
2244,2015032,082,089481.00
2245,2015124,233,040989.00
2246,2015045,122,034781.00
2247,2015264,071,068813.00
2248,2015080,068,027517.00
2249,2015219,054,094604.00
2250,2015123,344,004838.00
2251,2015308,225,080107.00
2252,2015146,350,084740.00
2253,2015257,303,081747.00
2254,2015018,123,079428.00
2255,2015121,088,005034.00
2256,2015233,184,019267.00
2257,2015053,097,026538.00
2258,2015183,211,049936.00
2259,2015268,253,033968.00
2260,2015152,051,060029.00
2261,2015251,19,65622.0
2262,2015009,95,65936.0
2263,2015055,13,62458.0
2264,2015099,205,59986.0
2265,2015042,84,90540.0
2266,2015055,138,43067.0
2267,2015031,252,50935.0
2268,2015017,180,32419.0
2269,2015032,82,89481.0
2270,2015124,233,40989.0
2271,2015045,122,34781.0
2272,2015264,71,68813.0
2273,2015080,68,27517.0
2274,2015219,54,94604.0
2275,2015123,344,4838.0
2276,2015308,225,80107.0
2277,2015146,350,84740.0
2278,2015257,303,81747.0
2279,2015018,123,79428.0
2280,2015121,88,5034.0
2281,2015233,184,19267.0
2282,2015053,97,26538.0
2283,2015183,211,49936.0
2284,2015268,253,33968.0
2285,2015152,51,60029.0
2286,2014123,20,2345.3
2287,2015251,19,65622.0
2288,2015009,95,65936.0
2289,2015055,13,62458.0
2290,2015099,205,59986.0
2291,2015042,84,90540.0
2292,2015055,138,43067.0
2293,2015031,252,50935.0
2294,2015017,180,32419.0
2295,2015032,82,89481.0
2296,2015124,233,40989.0
2297,2015045,122,34781.0
2298,2015264,71,68813.0
2299,2015080,68,27517.0
2300,2015219,54,94604.0
2301,2015123,344,4838.0
2302,2015308,225,80107.0
2303,2015146,350,84740.0
2304,2015257,303,81747.0
2305,2015018,123,79428.0
2306,2015121,88,5034.0
2307,2015233,184,19267.0
2308,2015053,97,26538.0
2309,2015183,211,49936.0
2310,2015268,253,33968.0
2311,2015152,51,60029.0
2312,2015251,19,65622.0
2313,2015009,95,65936.0
2314,2015055,13,62458.0
2315,2015099,205,59986.0
2316,2015042,84,90540.0
2317,2015055,138,43067.0
2318,2015031,252,50935.0
2319,2015017,180,32419.0
2320,2015032,82,89481.0
2321,2015124,233,40989.0
2322,2015045,122,34781.0
2323,2015264,71,68813.0
2324,2015080,68,27517.0
2325,2015219,54,94604.0
2326,2015123,344,4838.0
2327,2015308,225,80107.0
2328,2015146,350,84740.0
2329,2015257,303,81747.0
2330,2015018,123,79428.0
2331,2015121,88,5034.0
2332,2015233,184,19267.0
2333,2015053,97,26538.0
2334,2015183,211,49936.0
2335,2015268,253,33968.0
2336,2015152,51,60029.0
2337,2015251,19,65622.0
2338,2015009,95,65936.0
2339,2015055,13,62458.0
2340,2015099,205,59986.0
2341,2015042,84,90540.0
2342,2015055,138,43067.0
2343,2015031,252,50935.0
2344,2015017,180,32419.0
2345,2015032,82,89481.0
2346,2015124,233,40989.0
2347,2015045,122,34781.0
2348,2015264,71,68813.0
2349,2015080,68,27517.0
2350,2015219,54,94604.0
2351,2015123,344,4838.0
2352,2015308,225,80107.0
2353,2015146,350,84740.0
2354,2015257,303,81747.0
2355,2015018,123,79428.0
2356,2015121,88,5034.0
2357,2015233,184,19267.0
2358,2015053,97,26538.0
2359,2015268,253,33968.0
2360,2015152,51,60029.0
2361,2015251,19,65622.0
2362,2015009,95,65936.0
2363,2015055,13,62458.0
2364,2015099,205,59986.0
2365,2015042,84,90540.0
2366,2015055,138,43067.0
2367,2015031,252,50935.0
2368,2015017,180,32419.0
2369,2015032,82,89481.0
2370,2015124,233,40989.0
2371,2015045,122,34781.0
2372,2015264,71,68813.0
2373,2015080,68,27517.0
2374,2015219,54,94604.0
2375,2015123,344,4838.0
2376,2015308,225,80107.0
2377,2015146,350,84740.0
2378,2015257,303,81747.0
2379,2015018,123,79428.0
2380,2015121,88,5034.0
2381,2015233,184,19267.0
2382,2015053,97,26538.0
2383,2015268,253,33968.0
2384,2015152,51,60029.0
2385,2015251,019,065622.00
2386,2015009,095,065936.00
2387,2015055,013,062458.00
2388,2015099,205,059986.00
2389,2015042,084,090540.00
2390,2015055,138,043067.00
2391,2015031,252,050935.00
2392,2015017,180,032419.00
2393,2015032,082,089481.00
2394,2015124,233,040989.00
2395,2015045,122,034781.00
2396,2015264,071,068813.00
2397,2015080,068,027517.00
2398,2015219,054,094604.00
2399,2015123,344,004838.00
2400,2015308,225,080107.00
2401,2015146,350,084740.00
2402,2015257,303,081747.00
2403,2015018,123,079428.00
2404,2015121,088,005034.00
2405,2015233,184,019267.00
2406,2015053,097,026538.00
2407,2015183,211,049936.00
2408,2015268,253,033968.00
2409,2015152,051,060029.00
2410,2015251,19,65622.0
2411,2015009,95,65936.0
2412,2015055,13,62458.0
2413,2015099,205,59986.0
2414,2015042,84,90540.0
2415,2015055,138,43067.0
2416,2015031,252,50935.0
2417,2015017,180,32419.0
2418,2015032,82,89481.0
2419,2015124,233,40989.0
2420,2015045,122,34781.0
2421,2015264,71,68813.0
2422,2015080,68,27517.0
2423,2015219,54,94604.0
2424,2015123,344,4838.0
2425,2015308,225,80107.0
2426,2015146,350,84740.0
2427,2015257,303,81747.0
2428,2015018,123,79428.0
2429,2015121,88,5034.0
2430,2015233,184,19267.0
2431,2015053,97,26538.0
2432,2015183,211,49936.0
2433,2015268,253,33968.0
2434,2015152,51,60029.0
2435,2014123,20,2345.3
2436,2015251,19,65622.0
2437,2015009,95,65936.0
2438,2015055,13,62458.0
2439,2015099,205,59986.0
2440,2015042,84,90540.0
2441,2015055,138,43067.0
2442,2015031,252,50935.0
2443,2015017,180,32419.0
2444,2015032,82,89481.0
2445,2015124,233,40989.0
2446,2015045,122,34781.0
2447,2015264,71,68813.0
2448,2015080,68,27517.0
2449,2015219,54,94604.0
2450,2015123,344,4838.0
2451,2015308,225,80107.0
2452,2015146,350,84740.0
2453,2015257,303,81747.0
2454,2015018,123,79428.0
2455,2015121,88,5034.0
2456,2015233,184,19267.0
2457,2015053,97,26538.0
2458,2015183,211,49936.0
2459,2015268,253,33968.0
2460,2015152,51,60029.0
2461,2015251,19,65622.0
2462,2015009,95,65936.0
2463,2015055,13,62458.0
2464,2015099,205,59986.0
2465,2015042,84,90540.0
2466,2015055,138,43067.0
2467,2015031,252,50935.0
2468,2015017,180,32419.0
2469,2015032,82,89481.0
2470,2015124,233,40989.0
2471,2015045,122,34781.0
2472,2015264,71,68813.0
2473,2015080,68,27517.0
2474,2015219,54,94604.0
2475,2015123,344,4838.0
2476,2015308,225,80107.0
2477,2015146,350,84740.0
2478,2015257,303,81747.0
2479,2015018,123,79428.0
2480,2015121,88,5034.0
2481,2015233,184,19267.0
2482,2015053,97,26538.0
2483,2015183,211,49936.0
2484,2015268,253,33968.0
2485,2015152,51,60029.0
2486,2015251,19,65622.0
2487,2015009,95,65936.0
2488,2015055,13,62458.0
2489,2015099,205,59986.0
2490,2015042,84,90540.0
2491,2015055,138,43067.0
2492,2015031,252,50935.0
2493,2015017,180,32419.0
2494,2015032,82,89481.0
2495,2015124,233,40989.0
2496,2015045,122,34781.0
2497,2015264,71,68813.0
2498,2015080,68,27517.0
2499,2015219,54,94604.0
2500,2015123,344,4838.0
2501,2015308,225,80107.0
2502,2015146,350,84740.0
2503,2015257,303,81747.0
2504,2015018,123,79428.0
2505,2015121,88,5034.0
2506,2015233,184,19267.0
2507,2015053,97,26538.0
2508,2015268,253,33968.0
2509,2015152,51,60029.0
2510,2015251,19,65622.0
2511,2015009,95,65936.0
2512,2015055,13,62458.0
2513,2015099,205,59986.0
2514,2015042,84,90540.0
2515,2015055,138,43067.0
2516,2015031,252,50935.0
2517,2015017,180,32419.0
2518,2015032,82,89481.0
2519,2015124,233,40989.0
2520,2015045,122,34781.0
2521,2015264,71,68813.0
2522,2015080,68,27517.0
2523,2015219,54,94604.0
2524,2015123,344,4838.0
2525,2015308,225,80107.0
2526,2015146,350,84740.0
2527,2015257,303,81747.0
2528,2015018,123,79428.0
2529,2015121,88,5034.0
2530,2015233,184,19267.0
2531,2015053,97,26538.0
2532,2015268,253,33968.0
2533,2015152,51,60029.0
2534,2015251,019,065622.00
2535,2015009,095,065936.00
2536,2015055,013,062458.00
2537,2015099,205,059986.00
2538,2015042,084,090540.00
2539,2015055,138,043067.00
2540,2015031,252,050935.00
2541,2015017,180,032419.00
2542,2015032,082,089481.00
2543,2015124,233,040989.00
2544,2015045,122,034781.00
2545,2015264,071,068813.00
2546,2015080,068,027517.00
2547,2015219,054,094604.00
2548,2015123,344,004838.00
2549,2015308,225,080107.00
2550,2015146,350,084740.00
2551,2015257,303,081747.00
2552,2015018,123,079428.00
2553,2015121,088,005034.00
2554,2015233,184,019267.00
2555,2015053,097,026538.00
2556,2015183,211,049936.00
2557,2015268,253,033968.00
2558,2015152,051,060029.00
2559,2015251,19,65622.0
2560,2015009,95,65936.0
2561,2015055,13,62458.0
2562,2015099,205,59986.0
2563,2015042,84,90540.0
2564,2015055,138,43067.0
2565,2015031,252,50935.0
2566,2015017,180,32419.0
2567,2015032,82,89481.0
2568,2015124,233,40989.0
2569,2015045,122,34781.0
2570,2015264,71,68813.0
2571,2015080,68,27517.0
2572,2015219,54,94604.0
2573,2015123,344,4838.0
2574,2015308,225,80107.0
2575,2015146,350,84740.0
2576,2015257,303,81747.0
2577,2015018,123,79428.0
2578,2015121,88,5034.0
2579,2015233,184,19267.0
2580,2015053,97,26538.0
2581,2015183,211,49936.0
2582,2015268,253,33968.0
2583,2015152,51,60029.0
2584,2014123,20,2345.3
2585,2015251,19,65622.0
2586,2015009,95,65936.0
2587,2015055,13,62458.0
2588,2015099,205,59986.0
2589,2015042,84,90540.0
2590,2015055,138,43067.0
2591,2015031,252,50935.0
2592,2015017,180,32419.0
2593,2015032,82,89481.0
2594,2015124,233,40989.0
2595,2015045,122,34781.0
2596,2015264,71,68813.0
2597,2015080,68,27517.0
2598,2015219,54,94604.0
2599,2015123,344,4838.0
2600,2015308,225,80107.0
2601,2015146,350,84740.0
2602,2015257,303,81747.0
2603,2015018,123,79428.0
2604,2015121,88,5034.0
2605,2015233,184,19267.0
2606,2015053,97,26538.0
2607,2015183,211,49936.0
2608,2015268,253,33968.0
2609,2015152,51,60029.0
2610,2015251,19,65622.0
2611,2015009,95,65936.0
2612,2015055,13,62458.0
2613,2015099,205,59986.0
2614,2015042,84,90540.0
2615,2015055,138,43067.0
2616,2015031,252,50935.0
2617,2015017,180,32419.0
2618,2015032,82,89481.0
2619,2015124,233,40989.0
2620,2015045,122,34781.0
2621,2015264,71,68813.0
2622,2015080,68,27517.0
2623,2015219,54,94604.0
2624,2015123,344,4838.0
2625,2015308,225,80107.0
2626,2015146,350,84740.0
2627,2015257,303,81747.0
2628,2015018,123,79428.0
2629,2015121,88,5034.0
2630,2015233,184,19267.0
2631,2015053,97,26538.0
2632,2015183,211,49936.0
2633,2015268,253,33968.0
2634,2015152,51,60029.0
2635,2015251,19,65622.0
2636,2015009,95,65936.0
2637,2015055,13,62458.0
2638,2015099,205,59986.0
2639,2015042,84,90540.0
2640,2015055,138,43067.0
2641,2015031,252,50935.0
2642,2015017,180,32419.0
2643,2015032,82,89481.0
2644,2015124,233,40989.0
2645,2015045,122,34781.0
2646,2015264,71,68813.0
2647,2015080,68,27517.0
2648,2015219,54,94604.0
2649,2015123,344,4838.0
2650,2015308,225,80107.0
2651,2015146,350,84740.0
2652,2015257,303,81747.0
2653,2015018,123,79428.0
2654,2015121,88,5034.0
2655,2015233,184,19267.0
2656,2015053,97,26538.0
2657,2015268,253,33968.0
2658,2015152,51,60029.0
2659,2015251,19,65622.0
2660,2015009,95,65936.0
2661,2015055,13,62458.0
2662,2015099,205,59986.0
2663,2015042,84,90540.0
2664,2015055,138,43067.0
2665,2015031,252,50935.0
2666,2015017,180,32419.0
2667,2015032,82,89481.0
2668,2015124,233,40989.0
2669,2015045,122,34781.0
2670,2015264,71,68813.0
2671,2015080,68,27517.0
2672,2015219,54,94604.0
2673,2015123,344,4838.0
2674,2015308,225,80107.0
2675,2015146,350,84740.0
2676,2015257,303,81747.0
2677,2015018,123,79428.0
2678,2015121,88,5034.0
2679,2015233,184,19267.0
2680,2015053,97,26538.0
2681,2015268,253,33968.0
2682,2015152,51,60029.0
2683,2015251,019,065622.00
2684,2015009,095,065936.00
2685,2015055,013,062458.00
2686,2015099,205,059986.00
2687,2015042,084,090540.00
2688,2015055,138,043067.00
2689,2015031,252,050935.00
2690,2015017,180,032419.00
2691,2015032,082,089481.00
2692,2015124,233,040989.00
2693,2015045,122,034781.00
2694,2015264,071,068813.00
2695,2015080,068,027517.00
2696,2015219,054,094604.00
2697,2015123,344,004838.00
2698,2015308,225,080107.00
2699,2015146,350,084740.00
2700,2015257,303,081747.00
2701,2015018,123,079428.00
2702,2015121,088,005034.00
2703,2015233,184,019267.00
2704,2015053,097,026538.00
2705,2015183,211,049936.00
2706,2015268,253,033968.00
2707,2015152,051,060029.00
2708,2015251,19,65622.0
2709,2015009,95,65936.0
2710,2015055,13,62458.0
2711,2015099,205,59986.0
2712,2015042,84,90540.0
2713,2015055,138,43067.0
2714,2015031,252,50935.0
2715,2015017,180,32419.0
2716,2015032,82,89481.0
2717,2015124,233,40989.0
2718,2015045,122,34781.0
2719,2015264,71,68813.0
2720,2015080,68,27517.0
2721,2015219,54,94604.0
2722,2015123,344,4838.0
2723,2015308,225,80107.0
2724,2015146,350,84740.0
2725,2015257,303,81747.0
2726,2015018,123,79428.0
2727,2015121,88,5034.0
2728,2015233,184,19267.0
2729,2015053,97,26538.0
2730,2015183,211,49936.0
2731,2015268,253,33968.0
2732,2015152,51,60029.0
2733,2014123,20,2345.3
2734,2015251,19,65622.0
2735,2015009,95,65936.0
2736,2015055,13,62458.0
2737,2015099,205,59986.0
2738,2015042,84,90540.0
2739,2015055,138,43067.0
2740,2015031,252,50935.0
2741,2015017,180,32419.0
2742,2015032,82,89481.0
2743,2015124,233,40989.0
2744,2015045,122,34781.0
2745,2015264,71,68813.0
2746,2015080,68,27517.0
2747,2015219,54,94604.0
2748,2015123,344,4838.0
2749,2015308,225,80107.0
2750,2015146,350,84740.0
2751,2015257,303,81747.0
2752,2015018,123,79428.0
2753,2015121,88,5034.0
2754,2015233,184,19267.0
2755,2015053,97,26538.0
2756,2015183,211,49936.0
2757,2015268,253,33968.0
2758,2015152,51,60029.0
2759,2015251,19,65622.0
2760,2015009,95,65936.0
2761,2015055,13,62458.0
2762,2015099,205,59986.0
2763,2015042,84,90540.0
2764,2015055,138,43067.0
2765,2015031,252,50935.0
2766,2015017,180,32419.0
2767,2015032,82,89481.0
2768,2015124,233,40989.0
2769,2015045,122,34781.0
2770,2015264,71,68813.0
2771,2015080,68,27517.0
2772,2015219,54,94604.0
2773,2015123,344,4838.0
2774,2015308,225,80107.0
2775,2015146,350,84740.0
2776,2015257,303,81747.0
2777,2015018,123,79428.0
2778,2015121,88,5034.0
2779,2015233,184,19267.0
2780,2015053,97,26538.0
2781,2015183,211,49936.0
2782,2015268,253,33968.0
2783,2015152,51,60029.0
2784,2015251,19,65622.0
2785,2015009,95,65936.0
2786,2015055,13,62458.0
2787,2015099,205,59986.0
2788,2015042,84,90540.0
2789,2015055,138,43067.0
2790,2015031,252,50935.0
2791,2015017,180,32419.0
2792,2015032,82,89481.0
2793,2015124,233,40989.0
2794,2015045,122,34781.0
2795,2015264,71,68813.0
2796,2015080,68,27517.0
2797,2015219,54,94604.0
2798,2015123,344,4838.0
2799,2015308,225,80107.0
2800,2015146,350,84740.0
2801,2015257,303,81747.0
2802,2015018,123,79428.0
2803,2015121,88,5034.0
2804,2015233,184,19267.0
2805,2015053,97,26538.0
2806,2015268,253,33968.0
2807,2015152,51,60029.0
2808,2015251,19,65622.0
2809,2015009,95,65936.0
2810,2015055,13,62458.0
2811,2015099,205,59986.0
2812,2015042,84,90540.0
2813,2015055,138,43067.0
2814,2015031,252,50935.0
2815,2015017,180,32419.0
2816,2015032,82,89481.0
2817,2015124,233,40989.0
2818,2015045,122,34781.0
2819,2015264,71,68813.0
2820,2015080,68,27517.0
2821,2015219,54,94604.0
2822,2015123,344,4838.0
2823,2015308,225,80107.0
2824,2015146,350,84740.0
2825,2015257,303,81747.0
2826,2015018,123,79428.0
2827,2015121,88,5034.0
2828,2015233,184,19267.0
2829,2015053,97,26538.0
2830,2015268,253,33968.0
2831,2015152,51,60029.0
2832,2015251,019,065622.00
2833,2015009,095,065936.00
2834,2015055,013,062458.00
2835,2015099,205,059986.00
2836,2015042,084,090540.00
2837,2015055,138,043067.00
2838,2015031,252,050935.00
2839,2015017,180,032419.00
2840,2015032,082,089481.00
2841,2015124,233,040989.00
2842,2015045,122,034781.00
2843,2015264,071,068813.00
2844,2015080,068,027517.00
2845,2015219,054,094604.00
2846,2015123,344,004838.00
2847,2015308,225,080107.00
2848,2015146,350,084740.00
2849,2015257,303,081747.00
2850,2015018,123,079428.00
2851,2015121,088,005034.00
2852,2015233,184,019267.00
2853,2015053,097,026538.00
2854,2015183,211,049936.00
2855,2015268,253,033968.00
2856,2015152,051,060029.00
2857,2015251,19,65622.0
2858,2015009,95,65936.0
2859,2015055,13,62458.0
2860,2015099,205,59986.0
2861,2015042,84,90540.0
2862,2015055,138,43067.0
2863,2015031,252,50935.0
2864,2015017,180,32419.0
2865,2015032,82,89481.0
2866,2015124,233,40989.0
2867,2015045,122,34781.0
2868,2015264,71,68813.0
2869,2015080,68,27517.0
2870,2015219,54,94604.0
2871,2015123,344,4838.0
2872,2015308,225,80107.0
2873,2015146,350,84740.0
2874,2015257,303,81747.0
2875,2015018,123,79428.0
2876,2015121,88,5034.0
2877,2015233,184,19267.0
2878,2015053,97,26538.0
2879,2015183,211,49936.0
2880,2015268,253,33968.0
2881,2015152,51,60029.0
2882,2014123,20,2345.3
2883,2015251,19,65622.0
2884,2015009,95,65936.0
2885,2015055,13,62458.0
2886,2015099,205,59986.0
2887,2015042,84,90540.0
2888,2015055,138,43067.0
2889,2015031,252,50935.0
2890,2015017,180,32419.0
2891,2015032,82,89481.0
2892,2015124,233,40989.0
2893,2015045,122,34781.0
2894,2015264,71,68813.0
2895,2015080,68,27517.0
2896,2015219,54,94604.0
2897,2015123,344,4838.0
2898,2015308,225,80107.0
2899,2015146,350,84740.0
2900,2015257,303,81747.0
2901,2015018,123,79428.0
2902,2015121,88,5034.0
2903,2015233,184,19267.0
2904,2015053,97,26538.0
2905,2015183,211,49936.0
2906,2015268,253,33968.0
2907,2015152,51,60029.0
2908,2015251,19,65622.0
2909,2015009,95,65936.0
2910,2015055,13,62458.0
2911,2015099,205,59986.0
2912,2015042,84,90540.0
2913,2015055,138,43067.0
2914,2015031,252,50935.0
2915,2015017,180,32419.0
2916,2015032,82,89481.0
2917,2015124,233,40989.0
2918,2015045,122,34781.0
2919,2015264,71,68813.0
2920,2015080,68,27517.0
2921,2015219,54,94604.0
2922,2015123,344,4838.0
2923,2015308,225,80107.0
2924,2015146,350,84740.0
2925,2015257,303,81747.0
2926,2015018,123,79428.0
2927,2015121,88,5034.0
2928,2015233,184,19267.0
2929,2015053,97,26538.0
2930,2015183,211,49936.0
2931,2015268,253,33968.0
2932,2015152,51,60029.0
2933,2015251,19,65622.0
2934,2015009,95,65936.0
2935,2015055,13,62458.0
2936,2015099,205,59986.0
2937,2015042,84,90540.0
2938,2015055,138,43067.0
2939,2015031,252,50935.0
2940,2015017,180,32419.0
2941,2015032,82,89481.0
2942,2015124,233,40989.0
2943,2015045,122,34781.0
2944,2015264,71,68813.0
2945,2015080,68,27517.0
2946,2015219,54,94604.0
2947,2015123,344,4838.0
2948,2015308,225,80107.0
2949,2015146,350,84740.0
2950,2015257,303,81747.0
2951,2015018,123,79428.0
2952,2015121,88,5034.0
2953,2015233,184,19267.0
2954,2015053,97,26538.0
2955,2015268,253,33968.0
2956,2015152,51,60029.0
2957,2015251,19,65622.0
2958,2015009,95,65936.0
2959,2015055,13,62458.0
2960,2015099,205,59986.0
2961,2015042,84,90540.0
2962,2015055,138,43067.0
2963,2015031,252,50935.0
2964,2015017,180,32419.0
2965,2015032,82,89481.0
2966,2015124,233,40989.0
2967,2015045,122,34781.0
2968,2015264,71,68813.0
2969,2015080,68,27517.0
2970,2015219,54,94604.0
2971,2015123,344,4838.0
2972,2015308,225,80107.0
2973,2015146,350,84740.0
2974,2015257,303,81747.0
2975,2015018,123,79428.0
2976,2015121,88,5034.0
2977,2015233,184,19267.0
2978,2015053,97,26538.0
2979,2015268,253,33968.0
2980,2015152,51,60029.0
2981,2015251,019,065622.00
2982,2015009,095,065936.00
2983,2015055,013,062458.00
2984,2015099,205,059986.00
2985,2015042,084,090540.00
2986,2015055,138,043067.00
2987,2015031,252,050935.00
2988,2015017,180,032419.00
2989,2015032,082,089481.00
2990,2015124,233,040989.00
2991,2015045,122,034781.00
2992,2015264,071,068813.00
2993,2015080,068,027517.00
2994,2015219,054,094604.00
2995,2015123,344,004838.00
2996,2015308,225,080107.00
2997,2015146,350,084740.00
2998,2015257,303,081747.00
2999,2015018,123,079428.00
3000,2015121,088,005034.00
3001,2015233,184,019267.00
3002,2015053,097,026538.00
3003,2015183,211,049936.00
3004,2015268,253,033968.00
3005,2015152,051,060029.00
3006,2015251,19,65622.0
3007,2015009,95,65936.0
3008,2015055,13,62458.0
3009,2015099,205,59986.0
3010,2015042,84,90540.0
3011,2015055,138,43067.0
3012,2015031,252,50935.0
3013,2015017,180,32419.0
3014,2015032,82,89481.0
3015,2015124,233,40989.0
3016,2015045,122,34781.0
3017,2015264,71,68813.0
3018,2015080,68,27517.0
3019,2015219,54,94604.0
3020,2015123,344,4838.0
3021,2015308,225,80107.0
3022,2015146,350,84740.0
3023,2015257,303,81747.0
3024,2015018,123,79428.0
3025,2015121,88,5034.0
3026,2015233,184,19267.0
3027,2015053,97,26538.0
3028,2015183,211,49936.0
3029,2015268,253,33968.0
3030,2015152,51,60029.0
3031,2014123,20,2345.3
3032,2015251,19,65622.0
3033,2015009,95,65936.0
3034,2015055,13,62458.0
3035,2015099,205,59986.0
3036,2015042,84,90540.0
3037,2015055,138,43067.0
3038,2015031,252,50935.0
3039,2015017,180,32419.0
3040,2015032,82,89481.0
3041,2015124,233,40989.0
3042,2015045,122,34781.0
3043,2015264,71,68813.0
3044,2015080,68,27517.0
3045,2015219,54,94604.0
3046,2015123,344,4838.0
3047,2015308,225,80107.0
3048,2015146,350,84740.0
3049,2015257,303,81747.0
3050,2015018,123,79428.0
3051,2015121,88,5034.0
3052,2015233,184,19267.0
3053,2015053,97,26538.0
3054,2015183,211,49936.0
3055,2015268,253,33968.0
3056,2015152,51,60029.0
3057,2015251,19,65622.0
3058,2015009,95,65936.0
3059,2015055,13,62458.0
3060,2015099,205,59986.0
3061,2015042,84,90540.0
3062,2015055,138,43067.0
3063,2015031,252,50935.0
3064,2015017,180,32419.0
3065,2015032,82,89481.0
3066,2015124,233,40989.0
3067,2015045,122,34781.0
